"Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant","Site_ID","scale","driver","Lag_time","Lag_unit","record_start","record_end","n_grid","n_joint","n_valid_triplets","target_end","target_start"
28,0.0649735326586827,0.0119698728471961,0.0674234147241384,0.0671115569008491,-0.196385599695075,0.0192868567199179,2.41590838898949,2.29329320446178,2.94002592398394,2.92642723443642,TRUE,TRUE,"US-Var","daily","Soil",28,"days","2000-10-30","2021-10-25",7666,7513,7326,"2021-10-25","2000-11-28"
29,0.0649860248586611,0.0119698728471961,0.0666353126118615,0.0671115569008491,-0.195306682172149,0.0192868567199179,2.41649404202245,2.29228011680045,2.90694457991768,2.92772058741769,FALSE,TRUE,"US-Var","daily","Soil",29,"days","2000-10-30","2021-10-25",7666,7513,7323,"2021-10-25","2000-11-29"
30,0.062176132091774,0.0119698728471961,0.0652663026986149,0.0671115569008491,-0.192090045440526,0.0192868567199179,2.41650215013658,2.29150450124946,2.84818566417949,2.92871154581002,FALSE,TRUE,"US-Var","daily","Soil",30,"days","2000-10-30","2021-10-25",7666,7513,7320,"2021-10-25","2000-11-30"
31,0.061815111392356,0.0119698728471961,0.0660761253477693,0.0671115569008491,-0.185904635177288,0.0192868567199179,2.41643706718501,2.29041257063086,2.88490057184631,2.93010777889524,FALSE,TRUE,"US-Var","daily","Soil",31,"days","2000-10-30","2021-10-25",7666,7513,7316,"2021-10-25","2000-12-01"
32,0.0585462500611049,0.0119698728471961,0.0635219652225114,0.0671115569008491,-0.17759561754608,0.0192868567199179,2.4156277291311,2.29090390387576,2.77279047432084,2.92947935473459,FALSE,TRUE,"US-Var","daily","Soil",32,"days","2000-10-30","2021-10-25",7666,7513,7315,"2021-10-25","2000-12-02"
33,0.0571603554321722,0.0119698728471961,0.0648322058798616,0.0671115569008491,-0.171214554981572,0.0192868567199179,2.41543005901391,2.29036158916071,2.83065373549243,2.93017300056284,FALSE,TRUE,"US-Var","daily","Soil",33,"days","2000-10-30","2021-10-25",7666,7513,7311,"2021-10-25","2000-12-03"
34,0.0560727815639464,0.0119698728471961,0.0660826222598292,0.0671115569008491,-0.166112743158874,0.0192868567199179,2.4147557822536,2.28867753562861,2.88737147243763,2.9323290789594,FALSE,TRUE,"US-Var","daily","Soil",34,"days","2000-10-30","2021-10-25",7666,7513,7309,"2021-10-25","2000-12-04"
35,0.054307548163818,0.0119698728471961,0.0656559785399802,0.0671115569008491,-0.162819508801268,0.0192868567199179,2.414435758517,2.28681967080214,2.87106059906115,2.93471137045575,FALSE,TRUE,"US-Var","daily","Soil",35,"days","2000-10-30","2021-10-25",7666,7513,7306,"2021-10-25","2000-12-05"
36,0.0568818285011385,0.0119698728471961,0.0677619799128033,0.0671115569008491,-0.160083473222227,0.0192868567199179,2.4138308648056,2.28686878002535,2.96308999032521,2.93464834917661,TRUE,TRUE,"US-Var","daily","Soil",36,"days","2000-10-30","2021-10-25",7666,7513,7305,"2021-10-25","2000-12-06"
37,0.0570638594939616,0.0119698728471961,0.0670604755957962,0.0671115569008491,-0.158934471218094,0.0192868567199179,2.41270323972063,2.28684923695465,2.93243973026832,2.93467342824139,FALSE,TRUE,"US-Var","daily","Soil",37,"days","2000-10-30","2021-10-25",7666,7513,7302,"2021-10-25","2000-12-07"
38,0.0569854295993339,0.0119698728471961,0.0660085111717397,0.0671115569008491,-0.157624507919429,0.0192868567199179,2.41165578072539,2.28673854005632,2.88657885523344,2.93481549050187,FALSE,TRUE,"US-Var","daily","Soil",38,"days","2000-10-30","2021-10-25",7666,7513,7300,"2021-10-25","2000-12-08"
39,0.0561295220905311,0.0119698728471961,0.0649112703702253,0.0671115569008491,-0.155529740839559,0.0192868567199179,2.41068495243095,2.28822977017326,2.83674617017636,2.9329028830775,FALSE,TRUE,"US-Var","daily","Soil",39,"days","2000-10-30","2021-10-25",7666,7513,7299,"2021-10-25","2000-12-09"
40,0.0572002781697867,0.0119698728471961,0.0667174352211779,0.0671115569008491,-0.152641255293244,0.0192868567199179,2.40946060234552,2.28889056427136,2.91483726931334,2.93205616504489,FALSE,TRUE,"US-Var","daily","Soil",40,"days","2000-10-30","2021-10-25",7666,7513,7297,"2021-10-25","2000-12-10"
41,0.0584024419241027,0.0119698728471961,0.0660509966247886,0.0671115569008491,-0.150167696138302,0.0192868567199179,2.40864715263107,2.28968053475907,2.88472542881353,2.93104456635086,FALSE,TRUE,"US-Var","daily","Soil",41,"days","2000-10-30","2021-10-25",7666,7513,7296,"2021-10-25","2000-12-11"
42,0.0584251154432733,0.0119698728471961,0.0637410420850291,0.0671115569008491,-0.147544253877882,0.0192868567199179,2.40808749054271,2.28907662577616,2.784574416045,2.93181784065851,FALSE,TRUE,"US-Var","daily","Soil",42,"days","2000-10-30","2021-10-25",7666,7513,7295,"2021-10-25","2000-12-12"
43,0.0567778492268838,0.0119698728471961,0.0614604217616161,0.0671115569008491,-0.14366492005173,0.0192868567199179,2.40756345093248,2.28844788949883,2.68568150682583,2.9326233386746,FALSE,TRUE,"US-Var","daily","Soil",43,"days","2000-10-30","2021-10-25",7666,7513,7294,"2021-10-25","2000-12-13"
44,0.0550795398805208,0.0119698728471961,0.058920218028419,0.0671115569008491,-0.139289923123189,0.0192868567199179,2.40658781153728,2.28844634895533,2.5746820787525,2.93262531286719,FALSE,TRUE,"US-Var","daily","Soil",44,"days","2000-10-30","2021-10-25",7666,7513,7293,"2021-10-25","2000-12-14"
45,0.0545839431854152,0.0119698728471961,0.06221397626887,0.0671115569008491,-0.138146403913921,0.0192868567199179,2.40597914838104,2.28799822665805,2.71914442694925,2.9331996904069,FALSE,TRUE,"US-Var","daily","Soil",45,"days","2000-10-30","2021-10-25",7666,7513,7292,"2021-10-25","2000-12-15"
46,0.054036335389049,0.0119698728471961,0.0641815507670875,0.0671115569008491,-0.136435026118109,0.0192868567199179,2.4051727642363,2.28687809235739,2.8065138662869,2.9346363990775,FALSE,TRUE,"US-Var","daily","Soil",46,"days","2000-10-30","2021-10-25",7666,7513,7291,"2021-10-25","2000-12-16"
47,0.0549133531068344,0.0119698728471961,0.0670889977001625,0.0671115569008491,-0.13362227947114,0.0192868567199179,2.40433173738491,2.28695810040813,2.93354730408878,2.93453373233521,FALSE,TRUE,"US-Var","daily","Soil",47,"days","2000-10-30","2021-10-25",7666,7513,7290,"2021-10-25","2000-12-17"
48,0.0521997321097638,0.0119698728471961,0.0628611721427212,0.0671115569008491,-0.132057726493026,0.0192868567199179,2.40396389409993,2.28574019007786,2.75014511341204,2.93609733915398,FALSE,TRUE,"US-Var","daily","Soil",48,"days","2000-10-30","2021-10-25",7666,7513,7289,"2021-10-25","2000-12-18"
