"Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant","Site_ID","scale","driver","Lag_time","Lag_unit","record_start","record_end","n_grid","n_joint","n_valid_triplets","target_end","target_start"
30,0.1106291709229,0.0841118236084841,0.273727016606655,0.350460892004116,-0.0611280393185262,0.0489098132986805,2.64312195294922,2.57749963071715,10.6198663753249,13.5969327726579,FALSE,TRUE,"US-Var","weekly","Soil",30,"weeks","2000-10-30","2021-10-18",1095,1072,1012,"2021-10-18","2001-06-04"
31,0.107617530688441,0.0841118236084841,0.29757865028795,0.350460892004116,-0.0802126182758694,0.0489098132986805,2.64351760211831,2.57607509984541,11.551629465531,13.6044516724356,FALSE,TRUE,"US-Var","weekly","Soil",31,"weeks","2000-10-30","2021-10-18",1095,1072,1011,"2021-10-18","2001-07-09"
32,0.102601567758381,0.0841118236084841,0.288480306176663,0.350460892004116,-0.100606218272649,0.0489098132986805,2.64497662901903,2.56970653715375,11.2261965327834,13.6381678972686,FALSE,TRUE,"US-Var","weekly","Soil",32,"weeks","2000-10-30","2021-10-18",1095,1072,1011,"2021-10-18","2001-07-09"
33,0.110150131257171,0.0841118236084841,0.281273309726338,0.350460892004116,-0.110962503086543,0.0489098132986805,2.64791190771578,2.56715314184554,10.9566237066842,13.6517329757806,FALSE,TRUE,"US-Var","weekly","Soil",33,"weeks","2000-10-30","2021-10-18",1095,1072,1011,"2021-10-18","2001-07-09"
34,0.115858069243344,0.0841118236084841,0.287869181201438,0.350460892004116,-0.116195072585165,0.0489098132986805,2.64769845064271,2.56516464422832,11.2222496847971,13.6623157033082,FALSE,TRUE,"US-Var","weekly","Soil",34,"weeks","2000-10-30","2021-10-18",1095,1072,1011,"2021-10-18","2001-07-09"
35,0.114302261416187,0.0841118236084841,0.260009163647512,0.350460892004116,-0.12075558627059,0.0489098132986805,2.64855189371825,2.56704648752779,10.1287282840723,13.6523001709108,FALSE,TRUE,"US-Var","weekly","Soil",35,"weeks","2000-10-30","2021-10-18",1095,1072,1011,"2021-10-18","2001-07-09"
36,0.11705016498241,0.0841118236084841,0.2696266994679,0.350460892004116,-0.120538391311971,0.0489098132986805,2.64929909630346,2.56570504690355,10.5088735664804,13.6594380724734,FALSE,TRUE,"US-Var","weekly","Soil",36,"weeks","2000-10-30","2021-10-18",1095,1072,1010,"2021-10-18","2001-07-16"
37,0.115934527055921,0.0841118236084841,0.25405905211234,0.350460892004116,-0.111802009727697,0.0489098132986805,2.64879398166736,2.56500190274557,9.90482899214991,13.6631825352248,FALSE,TRUE,"US-Var","weekly","Soil",37,"weeks","2000-10-30","2021-10-18",1095,1072,1009,"2021-10-18","2001-07-23"
38,0.0995658596554252,0.0841118236084841,0.248870996054395,0.350460892004116,-0.0988046520329382,0.0489098132986805,2.6523070613663,2.56186266503316,9.71445501163012,13.6799250321867,FALSE,TRUE,"US-Var","weekly","Soil",38,"weeks","2000-10-30","2021-10-18",1095,1072,1008,"2021-10-18","2001-07-30"
39,0.0958484292191519,0.0841118236084841,0.260286804954585,0.350460892004116,-0.0870011354003775,0.0489098132986805,2.65427643856903,2.56761525834741,10.1372977944567,13.6492759522578,FALSE,TRUE,"US-Var","weekly","Soil",39,"weeks","2000-10-30","2021-10-18",1095,1072,1007,"2021-10-18","2001-08-06"
40,0.101183419848364,0.0841118236084841,0.263114311574798,0.350460892004116,-0.0592333672879124,0.0489098132986805,2.65635456402874,2.57309804862371,10.2255843579506,13.6201919002491,FALSE,TRUE,"US-Var","weekly","Soil",40,"weeks","2000-10-30","2021-10-18",1095,1072,1006,"2021-10-18","2001-08-13"
41,0.099148588401464,0.0841118236084841,0.251375416459824,0.350460892004116,-0.0314012717990065,0.0489098132986805,2.65626503503009,2.57221809949468,9.77271003999263,13.624851332512,FALSE,TRUE,"US-Var","weekly","Soil",41,"weeks","2000-10-30","2021-10-18",1095,1072,1005,"2021-10-18","2001-08-20"
42,0.103343686888561,0.0841118236084841,0.251017296443909,0.350460892004116,-0.00409616458303448,0.0489098132986805,2.65379312219124,2.57840703510292,9.73536346381749,13.592147680055,FALSE,TRUE,"US-Var","weekly","Soil",42,"weeks","2000-10-30","2021-10-18",1095,1072,1004,"2021-10-18","2001-08-27"
43,0.0875227769651845,0.0841118236084841,0.241918079630256,0.350460892004116,0.0147713906583827,0.0489098132986805,2.6536745208276,2.57737826243376,9.38620780489624,13.5975730498008,FALSE,TRUE,"US-Var","weekly","Soil",43,"weeks","2000-10-30","2021-10-18",1095,1072,1003,"2021-10-18","2001-09-03"
44,0.0837749214725996,0.0841118236084841,0.253162850740734,0.350460892004116,0.028987494917323,0.0489098132986805,2.66724962754662,2.57750980353745,9.82199370855103,13.5968791087868,FALSE,FALSE,"US-Var","weekly","Soil",44,"weeks","2000-10-30","2021-10-18",1095,1072,1002,"2021-10-18","2001-09-10"
45,0.0804710046740151,0.0841118236084841,0.285558714477239,0.350460892004116,0.0415899316352382,0.0489098132986805,2.65860214277928,2.57837007219015,11.075164017657,13.5923425339181,FALSE,FALSE,"US-Var","weekly","Soil",45,"weeks","2000-10-30","2021-10-18",1095,1072,1001,"2021-10-18","2001-09-17"
46,0.0963878646234333,0.0841118236084841,0.308274682338257,0.350460892004116,0.0449609480667562,0.0489098132986805,2.65138476810779,2.570067004564,11.9948110998979,13.6362550619014,FALSE,TRUE,"US-Var","weekly","Soil",46,"weeks","2000-10-30","2021-10-18",1095,1072,1000,"2021-10-18","2001-09-24"
47,0.103018846432739,0.0841118236084841,0.300231153672964,0.350460892004116,0.0354535662831953,0.0489098132986805,2.65091812229572,2.57062416000517,11.6793095756309,13.633299548675,FALSE,TRUE,"US-Var","weekly","Soil",47,"weeks","2000-10-30","2021-10-18",1095,1072,999,"2021-10-18","2001-10-01"
48,0.0842298636095098,0.0841118236084841,0.274743623903634,0.350460892004116,0.0196783006733996,0.0489098132986805,2.65286432122019,2.56781266362585,10.6995197817775,13.6482266392928,FALSE,TRUE,"US-Var","weekly","Soil",48,"weeks","2000-10-30","2021-10-18",1095,1072,998,"2021-10-18","2001-10-08"
