"Time","expected_hours","ET_mm_day","coverage_ET_mm_day","seasonal_ET_mm_day","analysis_ET_mm_day","log10_psi_soil","coverage_log10_psi_soil","seasonal_log10_psi_soil","analysis_log10_psi_soil","VPD","coverage_VPD","seasonal_VPD","analysis_VPD","ET_total_mm"
2015-10-26,336,0.453573876496093,1,0.528551568466152,-0.0749776919700589,3.96892898749437,1,4.5253909753901,-0.556461987895732,8.2610744047619,1,7.88540586992228,0.375668534839621,6.35003427094531
2015-11-09,336,0.521301394705539,1,0.500745409883899,0.0205559848216401,3.48622455299293,1,4.17881959492056,-0.692595041927635,4.13098363095238,1,5.58217197957496,-1.45118834862258,7.29821952587755
2015-11-23,336,0.465148695643032,1,0.444383675469149,0.0207650201738831,3.45540409993442,1,3.80983343693128,-0.354429336996866,4.03195089285714,1,3.95183282744385,0.0801180654132971,6.51208173900245
2015-12-07,336,0.541330149243148,1,0.401867585522495,0.139462563720653,3.10394449025562,1,3.45218563129904,-0.34824114104342,3.1112068452381,1,3.00269210914996,0.108514736088133,7.57862208940408
2015-12-21,336,0.454652035714286,1,0.416992594057802,0.0376594416564839,2.63363236144267,1,3.14031974479324,-0.50668738335057,2.39336011904762,1,2.63976679122493,-0.246406672177314,6.3651285
2016-01-04,336,0.580146808827988,1,0.52584868816735,0.0542981206606387,2.56590624062656,1,2.90086016186294,-0.334953921236382,2.79255505952381,1,2.70830874199831,0.0842463175254955,8.12205532359184
2016-01-18,336,0.608194527328863,1,0.737614617849832,-0.129420090520969,2.47643247487216,1,2.76352611351281,-0.287093638640655,2.73635267857143,1,3.03114860681918,-0.294795928247749,8.51472338260408
2016-02-01,336,1.00330084812595,1,1.0405421765665,-0.0372413284405477,2.66829598726371,1,2.73241696318173,-0.0641209759180175,5.41814732142857,1,3.46946521448941,1.94868210693916,14.0462118737633
2016-02-15,336,1.42410087879114,1,1.39734672749091,0.0267541513002312,2.7566415738867,1,2.80395516610012,-0.0473135922134142,5.43398065476191,1,3.9567013240299,1.47727933073201,19.9374123030759
2016-02-29,336,1.29120507429271,1,1.7528876377079,-0.461682563415194,2.63450996985372,1,2.963356978783,-0.328847008929285,3.83304910714286,1,4.50972153599128,-0.676672428848418,18.076871040098
2016-03-14,336,2.30942524400068,0.994047619047619,2.04521198186267,0.264213262138011,2.59355773824121,1,3.18791025160415,-0.594352513362947,5.22037202380952,1,5.21760159245186,0.00277043135766419,32.3319534160096
2016-03-28,336,2.59790733988942,0.99702380952381,2.218558214375,0.379349125514421,3.1081482919745,1,3.45135993508667,-0.343211643112174,6.34038988095238,1,6.20895365338975,0.131436227562634,36.3707027584518
2016-04-11,336,3.20185666348688,1,2.2354239269566,0.966432736530275,3.28420129276733,1,3.72844854384806,-0.444247251080731,7.78080654761905,1,7.60593882757747,0.174867720041579,44.8259932888163
2016-04-25,336,2.63287156990671,1,2.08498747899464,0.547884090912068,3.58296393746869,1,3.99866115139138,-0.415697213922691,7.49576785714286,1,9.47639672251312,-1.98062886537026,36.8602019786939
2016-05-09,336,2.30227933730379,1,1.78597360730615,0.516305729997644,4.13124630333111,1,4.24843831310888,-0.117192009777765,11.3416279761905,1,11.7961436759022,-0.454515699711678,32.2319107222531
2016-05-23,336,1.03552337797085,1,1.38328766902329,-0.347764291052448,4.4902222084904,1,4.4714950836356,0.0187271248548022,19.6572529761905,1,14.4313039616533,5.22594901453718,14.4973272915918
2016-06-06,336,0.240222927342857,1,0.939132738748413,-0.698909811405555,4.60980253195575,1,4.66733321939886,-0.0575306874431121,14.7326086309524,1,17.1460320644492,-2.41342343349682,3.3631209828
2016-06-20,336,0.148437253521866,1,0.520553807617491,-0.372116554095625,4.71099950423328,1,4.83845354697434,-0.127454042741061,27.184193452381,1,19.6351814652137,7.54901198716721,2.07812154930612
2016-07-04,336,0.127429778046647,1,0.18614538838944,-0.0587156103427924,4.84858504356061,1,4.98707028081374,-0.13848523725313,19.8277782738095,1,21.5756981196814,-1.74791984587186,1.78401689265306
2016-07-18,336,0.125879934542274,1,-0.0251661074363741,0.151046041978648,4.93122672590793,1,5.11223176322171,-0.181005037313779,28.5364330357143,1,22.6860853837661,5.85034765194816,1.76231908359184
2016-08-01,336,0.0984682910204082,1,-0.100834739464622,0.19930303048503,5.02038407750407,1,5.20813992223083,-0.187755844726762,21.5154330357143,1,22.7812197727681,-1.26578673705378,1.37855607428571
2016-08-15,336,0.0828276164081632,1,-0.055498573360159,0.138326189768322,5.07440508767899,1,5.26416036231479,-0.189755274635798,19.0878616071429,1,21.8105773875184,-2.72271578037558,1.15958662971429
2016-08-29,336,0.089165410425656,1,0.0741900605989446,0.0149753498267113,5.11873832918796,1,5.26659636483739,-0.14785803564943,17.3557782738095,1,19.8713975233062,-2.51561924949668,1.24831574595918
2016-09-12,336,0.102089473047813,1,0.239425057183116,-0.137335584135303,5.15579246578264,1,5.2018604005481,-0.0460679347654649,18.3528258928571,1,17.1936918365049,1.15913405635225,1.42925262266939
2016-09-26,336,0.132887971206997,1,0.391466245738886,-0.258578274531889,5.20179344631282,1,5.060318304811,0.141475141501816,16.5445773809524,1,14.1000983645875,2.44447901636492,1.86043159689796
2016-10-10,336,0.571068028466409,0.991071428571429,0.493373402040341,0.0776946264260688,3.89041594451189,1,4.83988793878514,-0.949471994273249,8.46933333333333,1,10.9490118933971,-2.47967856006377,7.99495239852973
2016-10-24,336,0.975314341075119,1,0.528547335900793,0.446767005174327,2.65862347661188,1,4.54849227261908,-1.8898687960072,4.87889732142857,1,8.07297637875988,-3.19407905733131,13.6544007750517
2016-11-07,336,1.10722559983032,1,0.504126698908761,0.60309890092156,2.78871477134535,1,4.20469443749058,-1.41597966614523,5.97336160714286,1,5.72520709148752,0.248154515655334,15.5011583976245
